Year,State,County,Average Number Unemployed,Average Percent Unemployed,Number of Crimes,Total Labor Force,Corrdinates
2014,TX,Travis,26284.75,4.091666667,12287,644428.0,"(30.2097015, -97.69822719999999)"
2015,TX,Travis,21462.83333,3.258333333,11664,655166.25,"(30.2097015, -97.69822719999999)"
2010,TX,Upshur,1608.166667,8.791666667000001,1661,18283.08333,"(32.7099747, -94.976654)"
2011,TX,Upshur,1481.5,7.966666667,1881,18614.66667,"(32.7099747, -94.976654)"
2012,TX,Upshur,1261.666667,6.733333332999999,2023,18726.66667,"(32.7099747, -94.976654)"
2013,TX,Upshur,1185.416667,6.4,2175,18538.33333,"(32.7099747, -94.976654)"
2014,TX,Upshur,953.4166667000003,5.141666667,1871,18577.66667,"(32.7099747, -94.976654)"
2015,TX,Upshur,941.9166667000003,5.25,1594,17960.66667,"(32.7099747, -94.976654)"
2010,TX,Uvalde,1056.666667,8.933333333,1685,11825.33333,"(29.3342663, -99.8124935)"
2011,TX,Uvalde,1078.083333,8.875,1442,12143.91667,"(29.3342663, -99.8124935)"
2012,TX,Uvalde,948.25,7.916666667,1812,11951.91667,"(29.3342663, -99.8124935)"
2013,TX,Uvalde,835.0,6.9916666670000005,2525,11948.91667,"(29.3342663, -99.8124935)"
2014,TX,Uvalde,664.4166667000002,5.683333332999999,2000,11685.66667,"(29.3342663, -99.8124935)"
2015,TX,Uvalde,586.8333332999998,5.025,1992,11670.83333,"(29.3342663, -99.8124935)"
2010,TX,Walker,1798.0833329999996,7.741666667,3774,23233.75,"(30.6815394, -95.6457951)"
2011,TX,Walker,1818.5,7.858333332999999,3483,23170.66667,"(30.6815394, -95.6457951)"
2012,TX,Walker,1608.25,6.95,3396,23152.75,"(30.6815394, -95.6457951)"
2013,TX,Walker,1529.25,6.6,3361,23122.91667,"(30.6815394, -95.6457951)"
2014,TX,Walker,1257.25,5.433333332999999,3116,23156.5,"(30.6815394, -95.6457951)"
2015,TX,Walker,1159.5,5.05,2884,22958.41667,"(30.6815394, -95.6457951)"
2010,TX,Waller,1726.25,8.641666667,1961,19960.58333,"(29.9751629, -96.02557379999999)"
2011,TX,Waller,1666.75,8.191666667,1602,20344.0,"(29.9751629, -96.02557379999999)"
2012,TX,Waller,1434.166667,6.9916666670000005,1506,20498.83333,"(29.9751629, -96.02557379999999)"
2013,TX,Waller,1346.833333,6.466666667,1548,20839.08333,"(29.9751629, -96.02557379999999)"
2014,TX,Waller,1088.666667,5.116666667,1764,21319.41667,"(29.9751629, -96.02557379999999)"
2015,TX,Waller,1037.25,4.783333333,1693,21642.91667,"(29.9751629, -96.02557379999999)"
2010,TX,Wilson,1449.666667,6.825,1220,21234.91667,"(29.2683783, -98.04651849999999)"
2011,TX,Wilson,1405.416667,6.525,1267,21547.83333,"(29.2683783, -98.04651849999999)"
2012,TX,Wilson,1204.25,5.55,1330,21732.08333,"(29.2683783, -98.04651849999999)"
2013,TX,Wilson,1167.666667,5.25,1392,22212.91667,"(29.2683783, -98.04651849999999)"
2014,TX,Wilson,935.5,4.158333333,1444,22548.75,"(29.2683783, -98.04651849999999)"
2015,TX,Wilson,869.6666667000003,3.783333333,1287,22954.75,"(29.2683783, -98.04651849999999)"
2010,TX,Yoakum,257.3333333,6.975,241,3690.0,"(33.2114703, -102.8975098)"
2011,TX,Yoakum,217.0833333,5.225,172,4165.5,"(33.2114703, -102.8975098)"
2012,TX,Yoakum,174.08333330000005,4.008333333,330,4335.583333,"(33.2114703, -102.8975098)"
2013,TX,Yoakum,162.58333330000005,3.858333333,253,4213.25,"(33.2114703, -102.8975098)"
2014,TX,Yoakum,129.3333333,3.008333333,234,4293.833333,"(33.2114703, -102.8975098)"
2015,TX,Yoakum,151.75,3.75,255,4042.666667,"(33.2114703, -102.8975098)"
2010,TX,Zapata,598.5833332999998,10.40833333,631,5761.0,"(26.9730763, -99.1013498)"
2011,TX,Zapata,523.0833333,8.108333333,570,6466.583333,"(26.9730763, -99.1013498)"
2012,TX,Zapata,431.83333330000005,6.341666667,395,6818.833333,"(26.9730763, -99.1013498)"
2013,TX,Zapata,440.0,6.2416666670000005,1050,7063.916667,"(26.9730763, -99.1013498)"
2014,TX,Zapata,360.0,5.175,235,6939.0,"(26.9730763, -99.1013498)"
2015,TX,Zapata,472.1666667,7.725,416,6185.583333,"(26.9730763, -99.1013498)"
2010,TX,Zavala,632.5,13.9,376,4556.583333,"(28.8801264, -99.72326729999999)"
2011,TX,Zavala,645.5,14.06666667,382,4589.416667,"(28.8801264, -99.72326729999999)"
2012,TX,Zavala,593.0833332999998,13.50833333,420,4390.166667,"(28.8801264, -99.72326729999999)"
2013,TX,Zavala,581.25,14.475,420,4011.25,"(28.8801264, -99.72326729999999)"
2014,TX,Zavala,473.08333330000005,12.14166667,502,3897.666667,"(28.8801264, -99.72326729999999)"
2015,TX,Zavala,424.58333330000005,11.19166667,686,3803.166667,"(28.8801264, -99.72326729999999)"
2010,TX,Andrews,439.33333330000005,6.191666667000001,774,7120.0,"(32.342627, -102.7135121)"
2011,TX,Andrews,388.8333333,5.008333333,789,7793.833333,"(32.342627, -102.7135121)"
2012,TX,Andrews,341.0,3.983333333,892,8543.916667,"(32.342627, -102.7135121)"
2013,TX,Andrews,350.1666667,3.825,1046,9172.666667,"(32.342627, -102.7135121)"
2014,TX,Andrews,284.8333333,2.991666667,1031,9528.333333,"(32.342627, -102.7135121)"
2015,TX,Andrews,322.8333333,3.483333333,1038,9292.916667,"(32.342627, -102.7135121)"
2010,TX,Aransas,890.3333332999997,9.175,1454,9686.75,"(28.0761262, -96.9638624)"
2011,TX,Aransas,860.5833332999997,8.775,1485,9814.75,"(28.0761262, -96.9638624)"
2012,TX,Aransas,692.5833332999998,6.966666667,1729,9944.0,"(28.0761262, -96.9638624)"
2013,TX,Aransas,660.75,6.566666667000001,2144,10068.33333,"(28.0761262, -96.9638624)"
2014,TX,Aransas,563.6666667000002,5.525,2166,10200.75,"(28.0761262, -96.9638624)"
2015,TX,Aransas,508.4166667,5.066666667,2231,10051.0,"(28.0761262, -96.9638624)"
2010,TX,Bandera,715.5,7.808333332999999,442,9175.583333,"(29.7404135, -99.2785583)"
2011,TX,Bandera,688.3333332999998,7.5,400,9179.583333,"(29.7404135, -99.2785583)"
2012,TX,Bandera,598.4166667000002,6.558333332999999,290,9128.166667,"(29.7404135, -99.2785583)"
2013,TX,Bandera,546.4166667000002,6.016666667000001,554,9071.416667,"(29.7404135, -99.2785583)"
2014,TX,Bandera,434.5,4.766666667,622,9125.583333,"(29.7404135, -99.2785583)"
2015,TX,Bandera,363.8333333,3.958333333,668,9170.833333,"(29.7404135, -99.2785583)"
2010,TX,Bastrop,2907.0,8.225,4268,35289.25,"(30.0458708, -97.35165579999999)"
2011,TX,Bastrop,2834.666667,7.941666667000001,3010,35718.91667,"(30.0458708, -97.35165579999999)"
2012,TX,Bastrop,2359.583333,6.683333332999999,3677,35304.0,"(30.0458708, -97.35165579999999)"
2013,TX,Bastrop,2209.666667,6.158333333,3101,35909.58333,"(30.0458708, -97.35165579999999)"
2014,TX,Bastrop,1784.25,4.883333333,3283,36713.16667,"(30.0458708, -97.35165579999999)"
2015,TX,Bastrop,1454.083333,3.875,3298,37507.41667,"(30.0458708, -97.35165579999999)"
2010,TX,Briscoe,45.16666667,6.158333333,20,734.0,"(34.526178, -101.1617356)"
2011,TX,Briscoe,44.25,6.133333333,0,722.0833332999998,"(34.526178, -101.1617356)"
2012,TX,Briscoe,35.0,5.45,6,643.0833332999998,"(34.526178, -101.1617356)"
2013,TX,Briscoe,35.33333333,5.6166666670000005,39,628.75,"(34.526178, -101.1617356)"
2014,TX,Briscoe,26.58333333,4.191666667,18,636.6666667000002,"(34.526178, -101.1617356)"
2015,TX,Briscoe,22.5,3.783333333,22,593.6666667000002,"(34.526178, -101.1617356)"
2010,TX,Calhoun,896.5833332999997,8.808333333,1301,10181.75,"(28.4169365, -96.663812)"
2011,TX,Calhoun,903.75,8.525,1512,10601.5,"(28.4169365, -96.663812)"
2012,TX,Calhoun,765.0,7.358333332999999,1367,10422.58333,"(28.4169365, -96.663812)"
2013,TX,Calhoun,671.8333332999998,6.208333333,1037,10843.91667,"(28.4169365, -96.663812)"
2014,TX,Calhoun,528.25,4.775,1132,11089.5,"(28.4169365, -96.663812)"
2015,TX,Calhoun,451.08333330000005,3.991666667,1165,11319.41667,"(28.4169365, -96.663812)"
2010,TX,Cameron,18144.83333,11.16666667,39589,162316.1667,"(26.1284971, -97.5247243)"
2011,TX,Cameron,19049.91667,11.48333333,36460,165822.5833,"(26.1284971, -97.5247243)"
2012,TX,Cameron,17143.33333,10.325,35539,166314.25,"(26.1284971, -97.5247243)"
2013,TX,Cameron,16654.16667,9.95,31375,167093.0,"(26.1284971, -97.5247243)"
2014,TX,Cameron,13847.75,8.333333332999999,30112,166360.5,"(26.1284971, -97.5247243)"
2015,TX,Cameron,11582.33333,7.125,29980,162940.1667,"(26.1284971, -97.5247243)"
2010,TX,Cochran,124.0,8.125,147,1523.75,"(33.5643803, -102.8975098)"
2011,TX,Cochran,127.0,8.483333333,175,1497.5,"(33.5643803, -102.8975098)"
2012,TX,Cochran,108.75,7.508333332999999,254,1446.416667,"(33.5643803, -102.8975098)"
2013,TX,Cochran,93.08333333,6.6166666670000005,239,1402.833333,"(33.5643803, -102.8975098)"
2014,TX,Cochran,71.16666667,5.091666667,264,1398.0,"(33.5643803, -102.8975098)"
2015,TX,Cochran,66.75,5.091666667,218,1315.833333,"(33.5643803, -102.8975098)"
2010,TX,Coleman,315.5833333,9.058333333,598,3483.416667,"(31.7320219, -99.456155)"
2011,TX,Coleman,299.3333333,8.791666667000001,547,3399.916667,"(31.7320219, -99.456155)"
2012,TX,Coleman,249.3333333,7.508333332999999,577,3316.083333,"(31.7320219, -99.456155)"
2013,TX,Coleman,237.6666667,7.525,467,3157.333333,"(31.7320219, -99.456155)"
2014,TX,Coleman,189.9166667,6.091666667,337,3120.75,"(31.7320219, -99.456155)"
2015,TX,Coleman,168.83333330000005,5.55,220,3047.333333,"(31.7320219, -99.456155)"
2010,TX,Coryell,1896.75,7.475,782,25337.91667,"(31.4774358, -97.87216)"
2011,TX,Coryell,1975.583333,7.691666667000001,778,25662.5,"(31.4774358, -97.87216)"
2012,TX,Coryell,1867.5,7.341666667,647,25395.66667,"(31.4774358, -97.87216)"
2013,TX,Coryell,1810.833333,7.175,603,25221.5,"(31.4774358, -97.87216)"
2014,TX,Coryell,1471.583333,5.95,822,24722.0,"(31.4774358, -97.87216)"
2015,TX,Coryell,1165.583333,4.758333333,670,24483.83333,"(31.4774358, -97.87216)"
2010,TX,Dickens,97.83333333,11.18333333,13,870.5,"(33.5985109, -100.7097867)"
2011,TX,Dickens,138.66666669999998,15.25,26,909.6666667000003,"(33.5985109, -100.7097867)"
2012,TX,Dickens,89.08333333,10.675,30,833.5,"(33.5985109, -100.7097867)"
2013,TX,Dickens,71.25,9.233333333,24,770.6666667000002,"(33.5985109, -100.7097867)"
2014,TX,Dickens,46.83333333,6.291666667,34,744.5,"(33.5985109, -100.7097867)"
2015,TX,Dickens,32.25,4.591666667,39,702.1666667000002,"(33.5985109, -100.7097867)"
2010,TX,Edwards,74.0,7.125,68,1036.583333,"(29.9282955, -100.439656)"
2011,TX,Edwards,65.25,6.575,88,991.3333332999997,"(29.9282955, -100.439656)"
2012,TX,Edwards,59.25,6.375,54,926.6666667000003,"(29.9282955, -100.439656)"
2013,TX,Edwards,52.5,5.8,95,903.25,"(29.9282955, -100.439656)"
2014,TX,Edwards,37.16666667,4.283333333,64,866.9166667000003,"(29.9282955, -100.439656)"
2015,TX,Edwards,40.0,4.625,46,864.3333332999997,"(29.9282955, -100.439656)"
2010,TX,El Paso,31211.75,9.158333333,48323,340840.25,"(31.8039824, -106.2051484)"
2011,TX,El Paso,32844.75,9.466666667,45451,346748.1667,"(31.8039824, -106.2051484)"
2012,TX,El Paso,29671.66667,8.533333333,45148,347512.5833,"(31.8039824, -106.2051484)"
2013,TX,El Paso,27442.25,7.916666667,42266,347223.5833,"(31.8039824, -106.2051484)"
2014,TX,El Paso,22065.33333,6.391666667000001,40274,344510.4167,"(31.8039824, -106.2051484)"
2015,TX,El Paso,17613.91667,5.166666667,36704,341302.1667,"(31.8039824, -106.2051484)"
2010,TX,Fayette,734.4166667000002,6.1166666670000005,847,12029.0,"(29.8896442, -96.83509989999999)"
2011,TX,Fayette,722.4166667000002,5.775,799,12510.0,"(29.8896442, -96.83509989999999)"
2012,TX,Fayette,605.75,4.841666667,611,12524.75,"(29.8896442, -96.83509989999999)"
2013,TX,Fayette,563.25,4.441666667,626,12660.91667,"(29.8896442, -96.83509989999999)"
2014,TX,Fayette,447.58333330000005,3.4083333330000003,842,13075.0,"(29.8896442, -96.83509989999999)"
2015,TX,Fayette,422.58333330000005,3.316666667,768,12763.08333,"(29.8896442, -96.83509989999999)"
2010,TX,Grayson,4869.083333,8.175,7796,59489.41667000001,"(33.7062406, -96.663812)"
2011,TX,Grayson,4740.166667,7.875,8416,60176.16667000001,"(33.7062406, -96.663812)"
2012,TX,Grayson,4110.083333,6.841666667,8070,60023.16667000001,"(33.7062406, -96.663812)"
2013,TX,Grayson,3789.916667,6.266666667000001,6686,60524.83333,"(33.7062406, -96.663812)"
2014,TX,Grayson,2923.75,4.833333333,5850,60353.16667000001,"(33.7062406, -96.663812)"
2015,TX,Grayson,2411.0,4.016666667,5937,59943.75,"(33.7062406, -96.663812)"
2010,TX,Hartley,111.5,4.158333333,86,2694.75,"(35.86479569999999, -102.5298028)"
2011,TX,Hartley,111.25,3.958333333,60,2813.416667,"(35.86479569999999, -102.5298028)"
2012,TX,Hartley,97.25,3.358333333,37,2902.833333,"(35.86479569999999, -102.5298028)"
2013,TX,Hartley,92.16666667,3.141666667,32,2932.416667,"(35.86479569999999, -102.5298028)"
2014,TX,Hartley,73.08333333,2.516666667,38,2901.416667,"(35.86479569999999, -102.5298028)"
2015,TX,Hartley,63.66666667,2.116666667,42,3001.333333,"(35.86479569999999, -102.5298028)"
2010,TX,Haskell,163.08333330000005,5.441666667000001,120,2993.916667,"(33.1403423, -99.8124935)"
2011,TX,Haskell,162.91666669999995,5.366666667,154,3039.25,"(33.1403423, -99.8124935)"
2012,TX,Haskell,147.58333330000005,5.325,180,2774.333333,"(33.1403423, -99.8124935)"
2013,TX,Haskell,133.75,4.925,115,2712.0,"(33.1403423, -99.8124935)"
2014,TX,Haskell,105.8333333,3.925,127,2694.25,"(33.1403423, -99.8124935)"
2015,TX,Haskell,90.0,3.491666667,86,2580.166667,"(33.1403423, -99.8124935)"
2010,TX,Hidalgo,37417.5,11.75833333,77601,318301.3333,"(26.4656319, -98.2212979)"
2011,TX,Hidalgo,37884.91667,11.60833333,67243,326442.75,"(26.4656319, -98.2212979)"
2012,TX,Hidalgo,34795.75,10.6,66058,328095.75,"(26.4656319, -98.2212979)"
2013,TX,Hidalgo,34268.0,10.33333333,64993,331246.0833,"(26.4656319, -98.2212979)"
2014,TX,Hidalgo,29069.5,8.741666667,61229,332026.4167,"(26.4656319, -98.2212979)"
2015,TX,Hidalgo,26153.75,7.916666667,53702,330599.8333,"(26.4656319, -98.2212979)"
2010,TX,Hockley,777.9166667000002,7.058333332999999,1377,11029.66667,"(33.6212592, -102.3463875)"
2011,TX,Hockley,719.25,6.325,1213,11360.0,"(33.6212592, -102.3463875)"
2012,TX,Hockley,623.3333332999998,5.283333333,1505,11790.58333,"(33.6212592, -102.3463875)"
2013,TX,Hockley,599.1666667000002,5.041666667,1520,11924.41667,"(33.6212592, -102.3463875)"
2014,TX,Hockley,465.75,3.858333333,1439,12090.41667,"(33.6212592, -102.3463875)"
2015,TX,Hockley,486.0,4.158333333,1551,11709.41667,"(33.6212592, -102.3463875)"
2010,TX,Hopkins,1237.916667,7.441666667000001,964,16623.83333,"(33.2282942, -95.4777811)"
2011,TX,Hopkins,1238.583333,7.341666667,947,16863.08333,"(33.2282942, -95.4777811)"
2012,TX,Hopkins,1106.166667,6.466666667,839,17086.75,"(33.2282942, -95.4777811)"
2013,TX,Hopkins,995.4166667000003,5.775,842,17273.75,"(33.2282942, -95.4777811)"
2014,TX,Hopkins,819.3333332999998,4.691666667,753,17491.41667,"(33.2282942, -95.4777811)"
2015,TX,Hopkins,713.9166667000002,4.191666667,951,16998.75,"(33.2282942, -95.4777811)"
2010,TX,Houston,807.9166667000002,7.675,966,10537.91667,"(31.2377559, -95.4777811)"
2011,TX,Houston,830.1666667000002,7.791666667,893,10659.91667,"(31.2377559, -95.4777811)"
2012,TX,Houston,714.8333332999998,7.083333333,860,10080.75,"(31.2377559, -95.4777811)"
2013,TX,Houston,614.4166667000002,6.2416666670000005,1146,9852.25,"(31.2377559, -95.4777811)"
2014,TX,Houston,485.6666667,4.958333333,910,9803.5,"(31.2377559, -95.4777811)"
2015,TX,Houston,442.33333330000005,4.458333333,817,9929.083333,"(31.2377559, -95.4777811)"
2010,TX,Jackson,502.0,7.041666667,465,7130.583333,"(28.9340886, -96.5356449)"
2011,TX,Jackson,458.0,6.216666667,422,7354.833333,"(28.9340886, -96.5356449)"
2012,TX,Jackson,380.6666667,5.108333333,436,7438.083333,"(28.9340886, -96.5356449)"
2013,TX,Jackson,372.1666667,5.0,394,7442.25,"(28.9340886, -96.5356449)"
2014,TX,Jackson,298.8333333,3.916666667,437,7632.0,"(28.9340886, -96.5356449)"
2015,TX,Jackson,276.1666667,3.75,500,7362.166667,"(28.9340886, -96.5356449)"
2010,TX,Johnson,6237.083333,8.683333333,6025,71940.0,"(32.4133566, -97.35165579999999)"
2011,TX,Johnson,5656.666667,7.766666667000001,6197,72762.0,"(32.4133566, -97.35165579999999)"
2012,TX,Johnson,4861.166667,6.641666667000001,6358,73166.25,"(32.4133566, -97.35165579999999)"
2013,TX,Johnson,4508.833333,6.133333333,5250,73688.66667,"(32.4133566, -97.35165579999999)"
2014,TX,Johnson,3745.25,5.025,4610,74370.83333,"(32.4133566, -97.35165579999999)"
2015,TX,Johnson,3254.666667,4.383333333,4485,74228.16667,"(32.4133566, -97.35165579999999)"
2010,TX,Kaufman,4311.416667,8.491666667,6205,50807.0,"(32.5889211, -96.3089299)"
2011,TX,Kaufman,4135.166667,8.025,5555,51525.58333,"(32.5889211, -96.3089299)"
2012,TX,Kaufman,3587.833333,6.95,5007,51625.16667,"(32.5889211, -96.3089299)"
2013,TX,Kaufman,3330.75,6.341666667,4668,52450.25,"(32.5889211, -96.3089299)"
2014,TX,Kaufman,2757.083333,5.133333333,4213,53609.0,"(32.5889211, -96.3089299)"
2015,TX,Kaufman,2236.666667,4.083333333,4116,55016.41667000001,"(32.5889211, -96.3089299)"
2010,TX,Kendall,1020.666667,6.216666667,1003,16411.5,"(29.9603413, -98.7481167)"
2011,TX,Kendall,1027.416667,6.075,1084,16921.75,"(29.9603413, -98.7481167)"
2012,TX,Kendall,944.8333332999997,5.408333333,1268,17475.83333,"(29.9603413, -98.7481167)"
2013,TX,Kendall,925.0,5.083333333,1224,18245.33333,"(29.9603413, -98.7481167)"
2014,TX,Kendall,755.4166667000002,4.05,1035,18681.08333,"(29.9603413, -98.7481167)"
2015,TX,Kendall,627.3333332999998,3.291666667,1190,19145.25,"(29.9603413, -98.7481167)"
2010,TX,Kleberg,1256.083333,8.366666667,3702,15029.66667,"(27.4308339, -97.69822719999999)"
2011,TX,Kleberg,1233.083333,8.016666667,3214,15389.08333,"(27.4308339, -97.69822719999999)"
2012,TX,Kleberg,1059.75,6.883333333,3020,15417.83333,"(27.4308339, -97.69822719999999)"
2013,TX,Kleberg,999.6666667000003,6.483333332999999,2500,15444.41667,"(27.4308339, -97.69822719999999)"
2014,TX,Kleberg,831.4166667000002,5.45,2775,15261.41667,"(27.4308339, -97.69822719999999)"
2015,TX,Kleberg,847.8333332999997,5.908333333,2321,14384.75,"(27.4308339, -97.69822719999999)"
2010,TX,Liberty,3573.5,11.66666667,4391,30613.25,"(30.1633593, -94.81059549999999)"
2011,TX,Liberty,3412.75,11.1,4245,30784.33333,"(30.1633593, -94.81059549999999)"
2012,TX,Liberty,2957.25,9.591666667,3800,30881.08333,"(30.1633593, -94.81059549999999)"
2013,TX,Liberty,2762.0,8.9,4088,31027.08333,"(30.1633593, -94.81059549999999)"
2014,TX,Liberty,2218.75,7.158333333,3696,30982.08333,"(30.1633593, -94.81059549999999)"
2015,TX,Liberty,2131.416667,6.9,2900,30920.5,"(30.1633593, -94.81059549999999)"
2010,TX,Lubbock,8967.25,6.275,31865,143338.9167,"(33.6753624, -101.7979613)"
2011,TX,Lubbock,8754.666667,6.0,31097,145819.1667,"(33.6753624, -101.7979613)"
2012,TX,Lubbock,7786.833333,5.35,31208,145628.25,"(33.6753624, -101.7979613)"
2013,TX,Lubbock,7287.083333,4.933333333,29221,147448.8333,"(33.6753624, -101.7979613)"
2014,TX,Lubbock,5817.583333,3.941666667,28315,147806.9167,"(33.6753624, -101.7979613)"
2015,TX,Lubbock,5079.75,3.4,32767,149460.3333,"(33.6753624, -101.7979613)"
2010,TX,Madison,399.5833333,8.425,749,4752.666667,"(30.9888479, -95.94097099999999)"
2011,TX,Madison,387.25,8.266666667,561,4681.75,"(30.9888479, -95.94097099999999)"
2012,TX,Madison,328.5833333,7.058333332999999,440,4653.166667,"(30.9888479, -95.94097099999999)"
2013,TX,Madison,312.25,6.483333332999999,498,4820.416667,"(30.9888479, -95.94097099999999)"
2014,TX,Madison,244.3333333,4.866666667,687,5025.0,"(30.9888479, -95.94097099999999)"
2015,TX,Madison,218.5833333,4.283333333,641,5111.416667,"(30.9888479, -95.94097099999999)"
2010,TX,Midland,4176.083333,5.858333332999999,9266,71331.16667,"(31.8781368, -101.9804613)"
2011,TX,Midland,3645.666667,4.75,8299,76675.75,"(31.8781368, -101.9804613)"
2012,TX,Midland,3192.583333,3.883333333,8039,82218.91667,"(31.8781368, -101.9804613)"
2013,TX,Midland,3149.583333,3.666666667,8718,86064.25,"(31.8781368, -101.9804613)"
2014,TX,Midland,2610.083333,2.875,8995,90947.0,"(31.8781368, -101.9804613)"
2015,TX,Midland,3052.833333,3.458333333,9311,88310.25,"(31.8781368, -101.9804613)"
2010,TX,Navarro,1897.75,8.341666667,4224,22775.83333,"(32.0991878, -96.49297969999999)"
2011,TX,Navarro,1869.916667,8.091666667,4107,23085.33333,"(32.0991878, -96.49297969999999)"
2012,TX,Navarro,1688.6666670000004,7.266666667000001,4093,23249.5,"(32.0991878, -96.49297969999999)"
2013,TX,Navarro,1527.5,6.55,3667,23390.25,"(32.0991878, -96.49297969999999)"
2014,TX,Navarro,1203.916667,5.2,3520,23140.0,"(32.0991878, -96.49297969999999)"
2015,TX,Navarro,960.4166667000003,4.2,3100,22868.5,"(32.0991878, -96.49297969999999)"
2010,TX,Randall,3426.25,5.175,1113,66245.66667,"(34.9020377, -101.7979613)"
2011,TX,Randall,3374.666667,4.958333333,1200,68123.58333,"(34.9020377, -101.7979613)"
2012,TX,Randall,3013.25,4.433333333,1113,68125.66667,"(34.9020377, -101.7979613)"
2013,TX,Randall,2950.75,4.291666667,920,68530.25,"(34.9020377, -101.7979613)"
2014,TX,Randall,2373.333333,3.433333333,957,68845.5,"(34.9020377, -101.7979613)"
2015,TX,Randall,1996.166667,2.891666667,1075,69033.0,"(34.9020377, -101.7979613)"
2010,TX,Refugio,291.0833333,8.741666667,162,3328.166667,"(28.3465339, -97.1359377)"
2011,TX,Refugio,258.5833333,7.566666667000001,230,3418.75,"(28.3465339, -97.1359377)"
2012,TX,Refugio,210.5,6.0,229,3508.0,"(28.3465339, -97.1359377)"
2013,TX,Refugio,192.0,5.391666667000001,218,3562.916667,"(28.3465339, -97.1359377)"
2014,TX,Refugio,153.33333330000005,4.258333333,237,3600.5,"(28.3465339, -97.1359377)"
2015,TX,Refugio,175.41666669999995,5.325,140,3303.5,"(28.3465339, -97.1359377)"
2010,TX,Roberts,26.16666667,5.441666667000001,56,480.25,"(35.8540979, -100.8903099)"
